Silhouette Score: -1.0000, Number of Clusters: 519, Skew Threshold: 0.7, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 5, 'min_dist': 0.0}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 85, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 5, 'min_dist': 0.3}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 5, 'min_dist': 0.3}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 137, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 5, 'min_dist': 0.3}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 83, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 5, 'min_dist': 0.3}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 52, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 5, 'min_dist': 0.3}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 5, 'min_dist': 0.3}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 93, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 5, 'min_dist': 0.3}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 5, 'min_dist': 0.3}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 39, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 5, 'min_dist': 0.3}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 5, 'min_dist': 0.3}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 522, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.0}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 228, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.0}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 116, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.0}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.0}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 222, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.0}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 126, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.0}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 78, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.0}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 50, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.0}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 129, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.0}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 86, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.0}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 14, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.0}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.0}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 90, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.0}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 67, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.0}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 42, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.0}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.0}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 519, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.1}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 221, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.1}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 3, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.1}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 4, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.1}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 213, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.1}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 134, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.1}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 3, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.1}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 23, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.1}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 137, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.1}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 89, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.1}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.1}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 17, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.1}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 92, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.1}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 57, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.1}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 34, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.1}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 13, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.1}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 539, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.2}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 3, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.2}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.2}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.2}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 226, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.2}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 122, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.2}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.2}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 16, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.2}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 144, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.2}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 82, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.2}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 3, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.2}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 20, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.2}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 113, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.2}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.2}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 3, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.2}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 10}
Silhouette Score: -0.1674, Number of Clusters: 8, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.2}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 539, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.3}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 247, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.3}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.3}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.3}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 244, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.3}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.3}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.3}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 3, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.3}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 146, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.3}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 69, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.3}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 5}
Silhouette Score: -0.2646, Number of Clusters: 5, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.3}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.3}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 94, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.3}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 57, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.3}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 3, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.3}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.3}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 505, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.0}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 217, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.0}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 106, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.0}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 77, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.0}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 202, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.0}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 136, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.0}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 64, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.0}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 42, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.0}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 126, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.0}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 88, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.0}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 44, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.0}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 28, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.0}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 87, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.0}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 56, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.0}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 33, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.0}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 21, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.0}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 502, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.1}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 231, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.1}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 102, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.1}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 53, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.1}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 209, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.1}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 142, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.1}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 70, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.1}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 34, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.1}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 138, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.1}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 101, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.1}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 52, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.1}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 27, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.1}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 97, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.1}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 70, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.1}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 33, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.1}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 21, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.1}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 534, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.2}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 223, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.2}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.2}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 3, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.2}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 228, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.2}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 4, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.2}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 3, Skew Threshold: 0.85, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.2}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 10}
